Tabela 6579 - População residente estimada		
Variável - População residente estimada (Pessoas)		
2600203	Afrânio (PE)	19981
2600302	Agrestina (PE)	25240
2600401	Água Preta (PE)	37386
2600500	Águas Belas (PE)	43923
2600609	Alagoinha (PE)	14798
2600708	Aliança (PE)	38408
2600807	Altinho (PE)	22996
2600906	Amaraji (PE)	22910
2601003	Angelim (PE)	11301
2601052	Araçoiaba (PE)	20936
2601102	Araripina (PE)	85301
2601201	Arcoverde (PE)	75295
2601300	Barra de Guabiraba (PE)	14632
2601409	Barreiros (PE)	42866
2601508	Belém de Maria (PE)	12169
2601607	Belém do São Francisco (PE)	20730
2601706	Belo Jardim (PE)	76930
2601805	Betânia (PE)	12811
2601904	Bezerros (PE)	60960
2602001	Bodocó (PE)	38605
2602100	Bom Conselho (PE)	48975
2602209	Bom Jardim (PE)	40038
2602308	Bonito (PE)	38101
2602407	Brejão (PE)	8981
2602506	Brejinho (PE)	7489
2602605	Brejo da Madre de Deus (PE)	51696
2602704	Buenos Aires (PE)	13224
2602803	Buíque (PE)	59448
2602902	Cabo de Santo Agostinho (PE)	210796
2603009	Cabrobó (PE)	34778
2603108	Cachoeirinha (PE)	20618
2603207	Caetés (PE)	29065
2603306	Calçado (PE)	10983
2603405	Calumbi (PE)	5744
2603454	Camaragibe (PE)	159945
2603504	Camocim de São Félix (PE)	19032
2603603	Camutanga (PE)	8592
2603702	Canhotinho (PE)	24743
2603801	Capoeiras (PE)	20048
2603900	Carnaíba (PE)	19666
2603926	Carnaubeira da Penha (PE)	13117
2604007	Carpina (PE)	85131
2604106	Caruaru (PE)	369343
2604155	Casinhas (PE)	14395
2604205	Catende (PE)	43778
2604304	Cedro (PE)	11972
2604403	Chã de Alegria (PE)	13641
2604502	Chã Grande (PE)	21929
2604601	Condado (PE)	26755
2604700	Correntes (PE)	18327
2604809	Cortês (PE)	12543
2604908	Cumaru (PE)	9494
2605004	Cupira (PE)	24237
2605103	Custódia (PE)	37633
2605152	Dormentes (PE)	19246
2605202	Escada (PE)	69701
2605301	Exu (PE)	31709
2605400	Feira Nova (PE)	22360
2605459	Fernando de Noronha (PE)	3140
2605509	Ferreiros (PE)	12216
2605608	Flores (PE)	22612
2605707	Floresta (PE)	33488
2605806	Frei Miguelinho (PE)	15633
2605905	Gameleira (PE)	31578
2606002	Garanhuns (PE)	141347
2606101	Glória do Goitá (PE)	30847
2606200	Goiana (PE)	80345
2606309	Granito (PE)	7586
2606408	Gravatá (PE)	85309
2606507	Iati (PE)	19284
2606606	Ibimirim (PE)	29585
2606705	Ibirajuba (PE)	7773
2606804	Igarassu (PE)	119690
2606903	Iguaracy (PE)	12265
2607000	Inajá (PE)	24034
2607109	Ingazeira (PE)	4537
2607208	Ipojuca (PE)	99101
2607307	Ipubi (PE)	31515
2607406	Itacuruba (PE)	5013
2607505	Itaíba (PE)	26268
2607604	Ilha de Itamaracá (PE)	27076
2607653	Itambé (PE)	36495
2607703	Itapetim (PE)	13492
2607752	Itapissuma (PE)	27144
2607802	Itaquitinga (PE)	17056
2607901	Jaboatão dos Guararapes (PE)	711330
2607950	Jaqueira (PE)	11632
2608008	Jataúba (PE)	17305
2608057	Jatobá (PE)	14904
2608107	João Alfredo (PE)	33570
2608206	Joaquim Nabuco (PE)	15999
2608255	Jucati (PE)	11545
2608305	Jupi (PE)	15007
2608404	Jurema (PE)	15483
2608453	Lagoa do Carro (PE)	18429
2608503	Lagoa de Itaenga (PE)	21490
2608602	Lagoa do Ouro (PE)	13300
2608701	Lagoa dos Gatos (PE)	16345
2608750	Lagoa Grande (PE)	26090
2608800	Lajedo (PE)	40883
2608909	Limoeiro (PE)	56149
2609006	Macaparana (PE)	25565
2609105	Machados (PE)	16549
2609154	Manari (PE)	22110
2609204	Maraial (PE)	11098
2609303	Mirandiba (PE)	15548
2609402	Moreno (PE)	63792
2609501	Nazaré da Mata (PE)	32673
2609600	Olinda (PE)	393734
2609709	Orobó (PE)	23985
2609808	Orocó (PE)	15309
2609907	Ouricuri (PE)	70466
2610004	Palmares (PE)	63745
2610103	Palmeirina (PE)	7509
2610202	Panelas (PE)	26438
2610301	Paranatama (PE)	11608
2610400	Parnamirim (PE)	22198
2610509	Passira (PE)	28856
2610608	Paudalho (PE)	57346
2610707	Paulista (PE)	336919
2610806	Pedra (PE)	22716
2610905	Pesqueira (PE)	68067
2611002	Petrolândia (PE)	37246
2611101	Petrolina (PE)	359372
2611200	Poção (PE)	11308
2611309	Pombos (PE)	27204
2611408	Primavera (PE)	15231
2611507	Quipapá (PE)	26309
2611533	Quixaba (PE)	6796
2611606	Recife (PE)	1661017
2611705	Riacho das Almas (PE)	20744
2611804	Ribeirão (PE)	47813
2611903	Rio Formoso (PE)	23719
2612000	Sairé (PE)	9600
2612109	Salgadinho (PE)	11214
2612208	Salgueiro (PE)	61561
2612307	Saloá (PE)	15880
2612406	Sanharó (PE)	27308
2612455	Santa Cruz (PE)	15713
2612471	Santa Cruz da Baixa Verde (PE)	12708
2612505	Santa Cruz do Capibaribe (PE)	111812
2612554	Santa Filomena (PE)	14645
2612604	Santa Maria da Boa Vista (PE)	42266
2612703	Santa Maria do Cambucá (PE)	14308
2612802	Santa Terezinha (PE)	11914
2612901	São Benedito do Sul (PE)	16239
2613008	São Bento do Una (PE)	60567
2613107	São Caitano (PE)	37488
2613206	São João (PE)	23002
2613305	São Joaquim do Monte (PE)	21439
2613404	São José da Coroa Grande (PE)	21868
2613503	São José do Belmonte (PE)	34082
2613602	São José do Egito (PE)	34210
2613701	São Lourenço da Mata (PE)	114910
2613800	São Vicente Férrer (PE)	18150
2613909	Serra Talhada (PE)	87467
2614006	Serrita (PE)	19226
2614105	Sertânia (PE)	36189
2614204	Sirinhaém (PE)	46845
2614303	Moreilândia (PE)	11269
2614402	Solidão (PE)	6034
2614501	Surubim (PE)	66192
2614600	Tabira (PE)	28860
2614709	Tacaimbó (PE)	12843
2614808	Tacaratu (PE)	26439
2614857	Tamandaré (PE)	23852
2615003	Taquaritinga do Norte (PE)	29472
2615102	Terezinha (PE)	7227
2615201	Terra Nova (PE)	10314
2615300	Timbaúba (PE)	52587
2615409	Toritama (PE)	47088
2615508	Tracunhaém (PE)	13856
2615607	Trindade (PE)	31103
2615706	Triunfo (PE)	15232
2615805	Tupanatinga (PE)	27793
2615904	Tuparetama (PE)	8266
2616001	Venturosa (PE)	18835
2616100	Verdejante (PE)	9572
2616183	Vertente do Lério (PE)	7526
2616209	Vertentes (PE)	21172
2616308	Vicência (PE)	32897
2616407	Vitória de Santo Antão (PE)	140389
2616506	Xexéu (PE)	14789
2700102	Água Branca (AL)	20263
2700201	Anadia (AL)	17507
2700300	Arapiraca (AL)	234309
2700409	Atalaia (AL)	47540
2700508	Barra de Santo Antônio (AL)	16201
2700607	Barra de São Miguel (AL)	8434
2700706	Batalha (AL)	18440
2700805	Belém (AL)	4226
2700904	Belo Monte (AL)	6717
2701001	Boca da Mata (AL)	27429
2701100	Branquinha (AL)	10426
2701209	Cacimbinhas (AL)	10920
2701308	Cajueiro (AL)	21397
2701357	Campestre (AL)	6972
2701407	Campo Alegre (AL)	57997
2701506	Campo Grande (AL)	9576
2701605	Canapi (AL)	17715
2701704	Capela (AL)	16907
2701803	Carneiros (AL)	9568
2701902	Chã Preta (AL)	7311
2702009	Coité do Nóia (AL)	10594
2702108	Colônia Leopoldina (AL)	21935
2702207	Coqueiro Seco (AL)	5882
2702306	Coruripe (AL)	57647
2702355	Craíbas (AL)	24396
2702405	Delmiro Gouveia (AL)	52501
2702504	Dois Riachos (AL)	11059
2702553	Estrela de Alagoas (AL)	18304
2702603	Feira Grande (AL)	22192
2702702	Feliz Deserto (AL)	4803
2702801	Flexeiras (AL)	12823
2702900	Girau do Ponciano (AL)	41549
2703007	Ibateguara (AL)	15637
2703106	Igaci (AL)	25596
2703205	Igreja Nova (AL)	24670
2703304	Inhapi (AL)	18398
2703403	Jacaré dos Homens (AL)	5185
2703502	Jacuípe (AL)	6992
2703601	Japaratinga (AL)	8444
2703700	Jaramataia (AL)	5751
2703759	Jequiá da Praia (AL)	11495
2703809	Joaquim Gomes (AL)	24167
2703908	Jundiá (AL)	4119
2704005	Junqueiro (AL)	24716
2704104	Lagoa da Canoa (AL)	17692
2704203	Limoeiro de Anadia (AL)	28904
2704302	Maceió (AL)	1031597
2704401	Major Isidoro (AL)	19923
2704500	Maragogi (AL)	33351
2704609	Maravilha (AL)	8850
2704708	Marechal Deodoro (AL)	52848
2704807	Maribondo (AL)	13123
2704906	Mar Vermelho (AL)	3474
2705002	Mata Grande (AL)	25200
2705101	Matriz de Camaragibe (AL)	24627
2705200	Messias (AL)	18201
2705309	Minador do Negrão (AL)	5315
2705408	Monteirópolis (AL)	7171
2705507	Murici (AL)	28428
2705606	Novo Lino (AL)	12837
2705705	Olho d'Água das Flores (AL)	21690
2705804	Olho d'Água do Casado (AL)	9507
2705903	Olho d'Água Grande (AL)	5133
2706000	Olivença (AL)	11681
2706109	Ouro Branco (AL)	11573
2706208	Palestina (AL)	5061
2706307	Palmeira dos Índios (AL)	73452
2706406	Pão de Açúcar (AL)	24307
2706422	Pariconha (AL)	10546
2706448	Paripueira (AL)	13484
2706505	Passo de Camaragibe (AL)	15270
2706604	Paulo Jacinto (AL)	7556
2706703	Penedo (AL)	64005
2706802	Piaçabuçu (AL)	17868
2706901	Pilar (AL)	35310
2707008	Pindoba (AL)	2903
2707107	Piranhas (AL)	25324
2707206	Poço das Trincheiras (AL)	14447
2707305	Porto Calvo (AL)	27331
2707404	Porto de Pedras (AL)	7618
2707503	Porto Real do Colégio (AL)	20158
2707602	Quebrangulo (AL)	11202
2707701	Rio Largo (AL)	75662
2707800	Roteiro (AL)	6634
2707909	Santa Luzia do Norte (AL)	7344
2708006	Santana do Ipanema (AL)	47910
2708105	Santana do Mundaú (AL)	10637
2708204	São Brás (AL)	6977
2708303	São José da Laje (AL)	24064
2708402	São José da Tapera (AL)	32462
2708501	São Luís do Quitunde (AL)	34825
2708600	São Miguel dos Campos (AL)	62328
2708709	São Miguel dos Milagres (AL)	8073
2708808	São Sebastião (AL)	34424
2708907	Satuba (AL)	14042
2708956	Senador Rui Palmeira (AL)	13893
2709004	Tanque d'Arca (AL)	6115
2709103	Taquarana (AL)	20162
2709152	Teotônio Vilela (AL)	44570
2709202	Traipu (AL)	27934
2709301	União dos Palmares (AL)	65963
2709400	Viçosa (AL)	25655
2800100	Amparo do São Francisco (SE)	2386
2800209	Aquidabã (SE)	21796
2800308	Aracaju (SE)	672614
2800407	Arauá (SE)	9840
2800506	Areia Branca (SE)	18825
2800605	Barra dos Coqueiros (SE)	31439
2800670	Boquim (SE)	26980
2800704	Brejo Grande (SE)	8396
2801009	Campo do Brito (SE)	18325
2801108	Canhoba (SE)	4003
2801207	Canindé de São Francisco (SE)	30894
2801306	Capela (SE)	34808
2801405	Carira (SE)	22393
2801504	Carmópolis (SE)	17232
2801603	Cedro de São João (SE)	5929
2801702	Cristinápolis (SE)	18181
2801900	Cumbe (SE)	4008
2802007	Divina Pastora (SE)	5290
2802106	Estância (SE)	69919
2802205	Feira Nova (SE)	5617
2802304	Frei Paulo (SE)	15688
2802403	Gararu (SE)	11599
2802502	General Maynard (SE)	3421
2802601	Gracho Cardoso (SE)	5831
2802700	Ilha das Flores (SE)	8522
2802809	Indiaroba (SE)	18337
2802908	Itabaiana (SE)	96839
2803005	Itabaianinha (SE)	42399
2803104	Itabi (SE)	4869
2803203	Itaporanga d'Ajuda (SE)	35054
2803302	Japaratuba (SE)	19067
2803401	Japoatã (SE)	13422
2803500	Lagarto (SE)	106015
2803609	Laranjeiras (SE)	30327
2803708	Macambira (SE)	7002
2803807	Malhada dos Bois (SE)	3715
2803906	Malhador (SE)	12689
2804003	Maruim (SE)	17328
2804102	Moita Bonita (SE)	11361
2804201	Monte Alegre de Sergipe (SE)	15315
2804300	Muribeca (SE)	7653
2804409	Neópolis (SE)	18688
2804458	Nossa Senhora Aparecida (SE)	8822
2804508	Nossa Senhora da Glória (SE)	37715
2804607	Nossa Senhora das Dores (SE)	26957
2804706	Nossa Senhora de Lourdes (SE)	6509
2804805	Nossa Senhora do Socorro (SE)	187733
2804904	Pacatuba (SE)	14650
2805000	Pedra Mole (SE)	3309
2805109	Pedrinhas (SE)	9727
2805208	Pinhão (SE)	6678
2805307	Pirambu (SE)	9436
2805406	Poço Redondo (SE)	35461
2805505	Poço Verde (SE)	24003
2805604	Porto da Folha (SE)	28788
2805703	Propriá (SE)	29756
2805802	Riachão do Dantas (SE)	19813
2805901	Riachuelo (SE)	10354
2806008	Ribeirópolis (SE)	18891
2806107	Rosário do Catete (SE)	11158
2806206	Salgado (SE)	20051
2806305	Santa Luzia do Itanhy (SE)	14205
2806404	Santana do São Francisco (SE)	7906
2806503	Santa Rosa de Lima (SE)	3933
2806602	Santo Amaro das Brotas (SE)	12200
2806701	São Cristóvão (SE)	92090
2806800	São Domingos (SE)	11276
2806909	São Francisco (SE)	3837
2807006	São Miguel do Aleixo (SE)	3964
2807105	Simão Dias (SE)	40724
2807204	Siriri (SE)	9046
2807303	Telha (SE)	3271
2807402	Tobias Barreto (SE)	52861
2807501	Tomar do Geru (SE)	13534
2807600	Umbaúba (SE)	25800
2900108	Abaíra (BA)	8681
2900207	Abaré (BA)	20594
2900306	Acajutiba (BA)	15214
2900355	Adustina (BA)	17209
2900405	Água Fria (BA)	17096
2900504	Érico Cardoso (BA)	10513
2900603	Aiquara (BA)	4387
2900702	Alagoinhas (BA)	153023
2900801	Alcobaça (BA)	22509
2900900	Almadina (BA)	5273
2901007	Amargosa (BA)	37631
2901106	Amélia Rodrigues (BA)	24997
2901155	América Dourada (BA)	16086
2901205	Anagé (BA)	21229
2901304	Andaraí (BA)	13122
2901353	Andorinha (BA)	14416
2901403	Angical (BA)	13902
2901502	Anguera (BA)	11369
2901601	Antas (BA)	19659
2901700	Antônio Cardoso (BA)	11670
2901809	Antônio Gonçalves (BA)	11955
2901908	Aporá (BA)	17840
2901957	Apuarema (BA)	7274
2902005	Aracatu (BA)	12960
2902054	Araçás (BA)	12237
2902104	Araci (BA)	54903
2902203	Aramari (BA)	11519
2902252	Arataca (BA)	10904
2902302	Aratuípe (BA)	8848
2902401	Aurelino Leal (BA)	11079
2902500	Baianópolis (BA)	13979
2902609	Baixa Grande (BA)	20431
2902658	Banzaê (BA)	13251
2902708	Barra (BA)	54225
2902807	Barra da Estiva (BA)	20198
2902906	Barra do Choça (BA)	30831
2903003	Barra do Mendes (BA)	13128
2903102	Barra do Rocha (BA)	5515
2903201	Barreiras (BA)	158432
2903235	Barro Alto (BA)	15171
2903276	Barrocas (BA)	16225
2903300	Barro Preto (BA)	5312
2903409	Belmonte (BA)	23540
2903508	Belo Campo (BA)	17013
2903607	Biritinga (BA)	15989
2903706	Boa Nova (BA)	12039
2903805	Boa Vista do Tupim (BA)	18491
2903904	Bom Jesus da Lapa (BA)	70151
2903953	Bom Jesus da Serra (BA)	9768
2904001	Boninal (BA)	14518
2904050	Bonito (BA)	16999
2904100	Boquira (BA)	21486
2904209	Botuporã (BA)	10050
2904308	Brejões (BA)	14155
2904407	Brejolândia (BA)	10675
2904506	Brotas de Macaúbas (BA)	10705
2904605	Brumado (BA)	67468
2904704	Buerarema (BA)	18269
2904753	Buritirama (BA)	21374
2904803	Caatiba (BA)	6232
2904852	Cabaceiras do Paraguaçu (BA)	19010
2904902	Cachoeira (BA)	33659
2905008	Caculé (BA)	23407
2905107	Caém (BA)	8912
2905156	Caetanos (BA)	14671
2905206	Caetité (BA)	51184
2905305	Cafarnaum (BA)	18585
2905404	Cairu (BA)	18666
2905503	Caldeirão Grande (BA)	13452
2905602	Camacan (BA)	32023
2905701	Camaçari (BA)	309208
2905800	Camamu (BA)	35444
2905909	Campo Alegre de Lourdes (BA)	28839
2906006	Campo Formoso (BA)	71754
2906105	Canápolis (BA)	9694
2906204	Canarana (BA)	26468
2906303	Canavieiras (BA)	30722
2906402	Candeal (BA)	8109
2906501	Candeias (BA)	87820
2906600	Candiba (BA)	14415
2906709	Cândido Sales (BA)	24921
2906808	Cansanção (BA)	34929
2906824	Canudos (BA)	16832
2906857	Capela do Alto Alegre (BA)	11597
2906873	Capim Grosso (BA)	31055
2906899	Caraíbas (BA)	8659
2906907	Caravelas (BA)	22166
2907004	Cardeal da Silva (BA)	9395
2907103	Carinhanha (BA)	29118
2907202	Casa Nova (BA)	73092
2907301	Castro Alves (BA)	26369
2907400	Catolândia (BA)	3619
2907509	Catu (BA)	55222
2907558	Caturama (BA)	9303
2907608	Central (BA)	17293
2907707	Chorrochó (BA)	11221
2907806	Cícero Dantas (BA)	32636
2907905	Cipó (BA)	17402
2908002	Coaraci (BA)	16128
2908101	Cocos (BA)	18835
2908200	Conceição da Feira (BA)	22933
2908309	Conceição do Almeida (BA)	17087
2908408	Conceição do Coité (BA)	67394
2908507	Conceição do Jacuípe (BA)	33631
2908606	Conde (BA)	26223
2908705	Condeúba (BA)	17113
2908804	Contendas do Sincorá (BA)	4025
2908903	Coração de Maria (BA)	22391
2909000	Cordeiros (BA)	8667
2909109	Coribe (BA)	14108
2909208	Coronel João Sá (BA)	15549
2909307	Correntina (BA)	32243
2909406	Cotegipe (BA)	13756
2909505	Cravolândia (BA)	5352
2909604	Crisópolis (BA)	21219
2909703	Cristópolis (BA)	13981
2909802	Cruz das Almas (BA)	63923
2909901	Curaçá (BA)	35065
2910008	Dário Meira (BA)	10347
2910057	Dias d'Ávila (BA)	83705
2910107	Dom Basílio (BA)	12281
2910206	Dom Macedo Costa (BA)	4072
2910305	Elísio Medrado (BA)	8129
2910404	Encruzilhada (BA)	15914
2910503	Entre Rios (BA)	42014
2910602	Esplanada (BA)	37902
2910701	Euclides da Cunha (BA)	61112
2910727	Eunápolis (BA)	115360
2910750	Fátima (BA)	17801
2910776	Feira da Mata (BA)	5656
2910800	Feira de Santana (BA)	624107
2910859	Filadélfia (BA)	16314
2910909	Firmino Alves (BA)	5641
2911006	Floresta Azul (BA)	10525
2911105	Formosa do Rio Preto (BA)	26111
2911204	Gandu (BA)	32778
2911253	Gavião (BA)	4417
2911303	Gentio do Ouro (BA)	11284
2911402	Glória (BA)	15247
2911501	Gongogi (BA)	6852
2911600	Governador Mangabeira (BA)	20800
2911659	Guajeru (BA)	6371
2911709	Guanambi (BA)	85353
2911808	Guaratinga (BA)	20565
2911857	Heliópolis (BA)	12946
2911907	Iaçu (BA)	23950
2912004	Ibiassucê (BA)	8849
2912103	Ibicaraí (BA)	21083
2912202	Ibicoara (BA)	19990
2912301	Ibicuí (BA)	16262
2912400	Ibipeba (BA)	18421
2912509	Ibipitanga (BA)	14989
2912608	Ibiquera (BA)	4047
2912707	Ibirapitanga (BA)	23433
2912806	Ibirapuã (BA)	8740
2912905	Ibirataia (BA)	14476
2913002	Ibitiara (BA)	16463
2913101	Ibititá (BA)	17048
2913200	Ibotirama (BA)	27076
2913309	Ichu (BA)	6232
2913408	Igaporã (BA)	15661
2913457	Igrapiúna (BA)	12963
2913507	Iguaí (BA)	27006
2913606	Ilhéus (BA)	157639
2913705	Inhambupe (BA)	40720
2913804	Ipecaetá (BA)	14229
2913903	Ipiaú (BA)	45969
2914000	Ipirá (BA)	59281
2914109	Ipupiara (BA)	9954
2914208	Irajuba (BA)	7295
2914307	Iramaia (BA)	7874
2914406	Iraquara (BA)	25728
2914505	Irará (BA)	29305
2914604	Irecê (BA)	74050
2914653	Itabela (BA)	30901
2914703	Itaberaba (BA)	64795
2914802	Itabuna (BA)	214123
2914901	Itacaré (BA)	29051
2915007	Itaeté (BA)	16164
2915106	Itagi (BA)	12140
2915205	Itagibá (BA)	14331
2915304	Itagimirim (BA)	6784
2915353	Itaguaçu da Bahia (BA)	14650
2915403	Itaju do Colônia (BA)	6515
2915502	Itajuípe (BA)	20309
2915601	Itamaraju (BA)	64423
2915700	Itamari (BA)	7971
2915809	Itambé (BA)	22474
2915908	Itanagra (BA)	6433
2916005	Itanhém (BA)	19231
2916104	Itaparica (BA)	22440
2916203	Itapé (BA)	8300
2916302	Itapebi (BA)	10173
2916401	Itapetinga (BA)	77408
2916500	Itapicuru (BA)	36173
2916609	Itapitanga (BA)	10284
2916708	Itaquara (BA)	8375
2916807	Itarantim (BA)	19937
2916856	Itatim (BA)	14588
2916906	Itiruçu (BA)	12482
2917003	Itiúba (BA)	36140
2917102	Itororó (BA)	20394
2917201	Ituaçu (BA)	19095
2917300	Ituberá (BA)	28870
2917334	Iuiu (BA)	11038
2917359	Jaborandi (BA)	8176
2917409	Jacaraci (BA)	14855
2917508	Jacobina (BA)	80749
2917607	Jaguaquara (BA)	54913
2917706	Jaguarari (BA)	33915
2917805	Jaguaripe (BA)	19162
2917904	Jandaíra (BA)	10742
2918001	Jequié (BA)	156277
2918100	Jeremoabo (BA)	40832
2918209	Jiquiriçá (BA)	14576
2918308	Jitaúna (BA)	10470
2918357	João Dourado (BA)	25606
2918407	Juazeiro (BA)	219544
2918456	Jucuruçu (BA)	8856
2918506	Jussara (BA)	15241
2918555	Jussari (BA)	5706
2918605	Jussiape (BA)	5777
2918704	Lafaiete Coutinho (BA)	3663
2918753	Lagoa Real (BA)	15870
2918803	Laje (BA)	24214
2918902	Lajedão (BA)	3993
2919009	Lajedinho (BA)	3735
2919058	Lajedo do Tabocal (BA)	8591
2919108	Lamarão (BA)	8078
2919157	Lapão (BA)	27323
2919207	Lauro de Freitas (BA)	204669
2919306	Lençóis (BA)	11586
2919405	Licínio de Almeida (BA)	12357
2919504	Livramento de Nossa Senhora (BA)	46372
2919553	Luís Eduardo Magalhães (BA)	92671
2919603	Macajuba (BA)	11318
2919702	Macarani (BA)	19056
2919801	Macaúbas (BA)	50481
2919900	Macururé (BA)	7752
2919926	Madre de Deus (BA)	21754
2919959	Maetinga (BA)	2386
2920007	Maiquinique (BA)	10294
2920106	Mairi (BA)	18535
2920205	Malhada (BA)	16875
2920304	Malhada de Pedras (BA)	8326
2920403	Manoel Vitorino (BA)	12944
2920452	Mansidão (BA)	13822
2920502	Maracás (BA)	19973
2920601	Maragogipe (BA)	44902
2920700	Maraú (BA)	20664
2920809	Marcionílio Souza (BA)	10357
2920908	Mascote (BA)	13619
2921005	Mata de São João (BA)	47643
2921054	Matina (BA)	12359
2921104	Medeiros Neto (BA)	22741
2921203	Miguel Calmon (BA)	25771
2921302	Milagres (BA)	10838
2921401	Mirangaba (BA)	18603
2921450	Mirante (BA)	8264
2921500	Monte Santo (BA)	49145
2921609	Morpará (BA)	8476
2921708	Morro do Chapéu (BA)	35466
2921807	Mortugaba (BA)	12063
2921906	Mucugê (BA)	8725
2922003	Mucuri (BA)	42729
2922052	Mulungu do Morro (BA)	10469
2922102	Mundo Novo (BA)	27153
2922201	Muniz Ferreira (BA)	7464
2922250	Muquém do São Francisco (BA)	11479
2922300	Muritiba (BA)	29420
2922409	Mutuípe (BA)	22340
2922508	Nazaré (BA)	28661
2922607	Nilo Peçanha (BA)	14156
2922656	Nordestina (BA)	13197
2922706	Nova Canaã (BA)	16482
2922730	Nova Fátima (BA)	7830
2922755	Nova Ibiá (BA)	6518
2922805	Nova Itarana (BA)	8328
2922854	Nova Redenção (BA)	9126
2922904	Nova Soure (BA)	27047
2923001	Nova Viçosa (BA)	44170
2923035	Novo Horizonte (BA)	12653
2923050	Novo Triunfo (BA)	15445
2923100	Olindina (BA)	28373
2923209	Oliveira dos Brejinhos (BA)	21797
2923308	Ouriçangas (BA)	8575
2923357	Ourolândia (BA)	17567
2923407	Palmas de Monte Alto (BA)	21840
2923506	Palmeiras (BA)	9123
2923605	Paramirim (BA)	21777
2923704	Paratinga (BA)	32274
2923803	Paripiranga (BA)	29124
2923902	Pau Brasil (BA)	9550
2924009	Paulo Afonso (BA)	119213
2924058	Pé de Serra (BA)	13535
2924108	Pedrão (BA)	7438
2924207	Pedro Alexandre (BA)	16698
2924306	Piatã (BA)	16854
2924405	Pilão Arcado (BA)	35295
2924504	Pindaí (BA)	16308
2924603	Pindobaçu (BA)	20048
2924652	Pintadas (BA)	10353
2924678	Piraí do Norte (BA)	10050
2924702	Piripá (BA)	10253
2924801	Piritiba (BA)	25162
2924900	Planaltino (BA)	9415
2925006	Planalto (BA)	26581
2925105	Poções (BA)	46885
2925204	Pojuca (BA)	40401
2925253	Ponto Novo (BA)	14729
2925303	Porto Seguro (BA)	152529
2925402	Potiraguá (BA)	6623
2925501	Prado (BA)	28214
2925600	Presidente Dutra (BA)	15180
2925709	Presidente Jânio Quadros (BA)	12028
2925758	Presidente Tancredo Neves (BA)	28272
2925808	Queimadas (BA)	25428
2925907	Quijingue (BA)	27672
2925931	Quixabeira (BA)	8939
2925956	Rafael Jambeiro (BA)	22643
2926004	Remanso (BA)	41324
2926103	Retirolândia (BA)	14588
2926202	Riachão das Neves (BA)	22330
2926301	Riachão do Jacuípe (BA)	33498
2926400	Riacho de Santana (BA)	35757
2926509	Ribeira do Amparo (BA)	14631
2926608	Ribeira do Pombal (BA)	54097
2926657	Ribeirão do Largo (BA)	4896
2926707	Rio de Contas (BA)	12878
2926806	Rio do Antônio (BA)	15521
2926905	Rio do Pires (BA)	11672
2927002	Rio Real (BA)	41209
2927101	Rodelas (BA)	9548
2927200	Ruy Barbosa (BA)	30900
2927309	Salinas da Margarida (BA)	16047
2927408	Salvador (BA)	2900319
2927507	Santa Bárbara (BA)	20971
2927606	Santa Brígida (BA)	13917
2927705	Santa Cruz Cabrália (BA)	28058
2927804	Santa Cruz da Vitória (BA)	6241
2927903	Santa Inês (BA)	10583
2928000	Santaluz (BA)	37704
2928059	Santa Luzia (BA)	12308
2928109	Santa Maria da Vitória (BA)	39707
2928208	Santana (BA)	26792
2928307	Santanópolis (BA)	8987
2928406	Santa Rita de Cássia (BA)	28613
2928505	Santa Terezinha (BA)	10520
2928604	Santo Amaro (BA)	60190
2928703	Santo Antônio de Jesus (BA)	103204
2928802	Santo Estêvão (BA)	53666
2928901	São Desidério (BA)	34764
2928950	São Domingos (BA)	9085
2929008	São Félix (BA)	14784
2929057	São Félix do Coribe (BA)	15543
2929107	São Felipe (BA)	21083
2929206	São Francisco do Conde (BA)	40664
2929255	São Gabriel (BA)	18785
2929305	São Gonçalo dos Campos (BA)	38315
2929354	São José da Vitória (BA)	5562
2929370	São José do Jacuípe (BA)	10546
2929404	São Miguel das Matas (BA)	11733
2929503	São Sebastião do Passé (BA)	44554
2929602	Sapeaçu (BA)	17421
2929701	Sátiro Dias (BA)	17330
2929750	Saubara (BA)	12163
2929800	Saúde (BA)	12971
2929909	Seabra (BA)	44370
2930006	Sebastião Laranjeiras (BA)	11586
2930105	Senhor do Bonfim (BA)	79813
2930154	Serra do Ramalho (BA)	31362
2930204	Sento Sé (BA)	41279
2930303	Serra Dourada (BA)	17261
2930402	Serra Preta (BA)	14531
2930501	Serrinha (BA)	81693
2930600	Serrolândia (BA)	13490
2930709	Simões Filho (BA)	137117
2930758	Sítio do Mato (BA)	13104
2930766	Sítio do Quinto (BA)	9431
2930774	Sobradinho (BA)	23274
2930808	Souto Soares (BA)	17118
2930907	Tabocas do Brejo Velho (BA)	12515
2931004	Tanhaçu (BA)	20383
2931053	Tanque Novo (BA)	17518
2931103	Tanquinho (BA)	7936
2931202	Taperoá (BA)	21421
2931301	Tapiramutá (BA)	16939
2931350	Teixeira de Freitas (BA)	164290
2931400	Teodoro Sampaio (BA)	7296
2931509	Teofilândia (BA)	22590
2931608	Teolândia (BA)	15097
2931707	Terra Nova (BA)	13018
2931806	Tremedal (BA)	15996
2931905	Tucano (BA)	50903
2932002	Uauá (BA)	23991
2932101	Ubaíra (BA)	19860
2932200	Ubaitaba (BA)	18647
2932309	Ubatã (BA)	27481
